cycle,time,MAD,class
51,36,1.0801271103248733,3
51,37,0.8790707474735412,3
51,38,0.6624006842524096,3
51,39,0.4857369588643078,3
51,40,0.3817103428865964,3
51,41,0.3484889343702528,3
51,42,0.36755901373179917,3
51,43,0.4207625181600784,3
51,44,0.48536604553304674,3
51,45,0.5495328159631733,3
51,46,0.5779524905410522,3
51,47,0.545899947120697,3
51,48,0.4756826389150161,3
51,49,0.40922068878051493,3
51,50,0.3669778916678686,3
51,51,0.3423776848120783,3
51,52,0.3368617612625046,3
51,53,0.3641818833773124,3
51,54,0.4230902379126858,3
51,55,0.5173720626063363,3
51,56,0.6674447702777516,3
51,57,0.8959193218462205,3
51,58,1.2195326577870125,3
51,59,1.690955962882859,3
51,60,2.317136489253795,3
51,61,3.1826057064502162,3
51,62,4.231899562082139,3
51,63,5.339263644843318,3
51,64,6.395275451172003,3
51,65,7.28029141079134,3
51,66,8.133266213324292,3
51,67,8.982718710559396,3
51,68,9.969958336764275,3
51,69,10.99715294852498,3
51,70,12.175864544166897,3
51,71,13.335643454101977,3
51,72,14.369460518743521,3
51,73,14.552909597360655,3
51,74,13.466567769539818,3
51,75,11.667455123088299,3
51,76,9.773659827193171,3
51,77,7.688752396085946,3
51,78,5.41208881679845,3
51,79,3.963203247674271,3
51,80,4.669355641139046,3
51,81,6.866380719134758,3
51,82,9.518025011415553,3
51,83,10.513025843755468,3
51,84,9.268921909801554,3
51,85,6.637487685591157,3
51,86,4.552952315312524,3
51,87,4.081526348864062,3
51,88,5.389300754957105,3
51,89,8.41997301253947,3
51,90,12.999433180531291,3
51,91,19.115871952754386,3
51,92,26.383490926103043,3
51,93,33.52762353945876,3
51,94,38.95514581427839,3
51,95,41.91887142789171,3
51,96,42.05253271473215,3
51,97,39.99046627259309,3
51,98,36.35870164249637,3
51,99,31.158391966811504,3
51,100,24.56028930705132,3
52,9,0.8112501465279751,3
52,10,1.001404927255973,3
52,11,1.0596727739292051,3
52,12,0.9043940914369148,3
52,13,0.7112170131633219,3
52,14,0.6636736173291059,3
52,15,0.8697397643819664,3
52,16,1.2108967949702878,3
52,17,1.5165975609199152,3
52,18,1.706053781415027,3
52,19,1.8175802762645275,3
52,20,1.9279431280653578,3
52,21,2.0706217586390925,3
52,22,2.185363523030543,3
52,23,2.2635681376685395,3
52,24,2.2580145010817767,3
52,25,2.1911432109227955,3
52,26,2.073757513504725,3
52,27,1.9272491926376203,3
52,28,1.751548426696859,3
52,29,1.5395638978585136,3
52,30,1.295474171633742,3
52,31,1.0249193043508251,3
52,32,0.7908354118573044,3
52,33,0.6249582286264322,3
52,34,0.49812004394871273,3
52,35,0.40991833690229895,3
52,36,0.35308509422499595,3
52,37,0.3148631106819931,3
52,38,0.3040074171132128,3
52,39,0.3169228731356185,3
52,40,0.34824854556658014,3
52,41,0.3869665282316607,3
52,42,0.42352396821987426,3
52,43,0.4361879302156089,3
52,44,0.4247295227521324,3
52,45,0.4005380770629251,3
52,46,0.3828933454058801,3
52,47,0.38321401874305,3
52,48,0.37938958599755035,3
52,49,0.37873447701242685,3
52,50,0.3876402401754321,3
52,51,0.4339540903277453,3
52,52,0.5023058153830191,3
52,53,0.6244459531718594,3
52,54,0.8480035773637851,3
52,55,1.1802923134022556,3
52,56,1.621084181229388,3
52,57,2.155081292422234,3
52,58,2.805471722874945,3
52,59,3.593863544221638,3
52,60,4.538602535505813,3
52,61,5.6176106100901295,3
52,62,6.83646450845451,3
52,63,8.03698616233827,3
52,64,8.943389608998308,3
52,65,9.46359527123362,3
52,66,9.484151840751565,3
52,67,9.565862683370979,3
52,68,9.904987772059078,3
52,69,10.852112259867843,3
52,70,12.440486865887603,3
52,71,14.228964606659888,3
52,72,15.282441318890903,3
52,73,15.255788276337263,3
52,74,13.99465172166699,3
52,75,12.394748699076825,3
52,76,11.0776585724692,3
52,77,10.023415848594766,3
52,78,8.599663420884834,3
52,79,7.457820800959768,3
52,80,8.109786935709577,3
52,81,9.156197496163442,3
52,82,10.184305108012868,3
52,83,10.030897701777373,3
52,84,8.556414360433061,3
52,85,6.493169322277352,3
52,86,4.970531069859537,3
52,87,5.141873930408732,3
52,88,7.148404425865445,3
52,89,10.789347717677098,3
52,90,15.706336187239039,3
52,91,21.755008857996128,3
52,92,28.210528406063986,3
52,93,33.74303123878513,3
52,94,37.34553352099052,3
52,95,38.64047548885181,3
52,96,37.72492957778489,3
52,97,35.25757871473215,3
52,98,31.5069659899257,3
52,99,26.484886760115202,3
52,100,20.843014105320215,3
53,9,0.7180200677402429,3
53,10,0.7186885794689014,3
53,11,0.6601392891555935,3
53,12,0.6403877016608582,3
53,13,0.7426390470329577,3
53,14,0.9196358096528573,3
53,15,1.0631835854369103,3
53,16,1.1867366317701316,3
53,17,1.3599541341960815,3
53,18,1.6203418860428362,3
53,19,1.885309241252366,3
53,20,2.066409971048282,3
53,21,2.1250858800982697,3
53,22,2.072440244972754,3
53,23,1.9570667501358778,3
53,24,1.823677268044318,3
53,25,1.7012457944669757,3
53,26,1.600302059669282,3
53,27,1.5254251203015654,3
53,28,1.4506631669448036,3
53,29,1.355439223203643,3
53,30,1.2433000589245653,3
53,31,1.1205614834799094,3
53,32,1.0063297340110482,3
53,33,0.9028851926488709,3
53,34,0.810507286312143,3
53,35,0.7305011503012651,3
53,36,0.6743571592888339,3
53,37,0.6304279146875114,3
53,38,0.5898396711699289,3
53,39,0.5619910035715684,3
53,40,0.5348780351975148,3
53,41,0.5206788999661988,3
53,42,0.5274794390431504,3
53,43,0.5400033374782963,3
53,44,0.5465272510293193,3
53,45,0.546244786603942,3
53,46,0.525523395011119,3
53,47,0.4954884198898836,3
53,48,0.44545273419346654,3
53,49,0.3719576179028285,3
53,50,0.3045283617644957,3
53,51,0.2608125387801628,3
53,52,0.2937694938983179,3
53,53,0.4305008918284411,3
53,54,0.6756319973485294,3
53,55,0.9769621599700742,3
53,56,1.264036667474838,3
53,57,1.5173335558184073,3
53,58,1.8130565619613133,3
53,59,2.320918443308458,3
53,60,3.153486057121641,3
53,61,4.2368560578286205,3
53,62,5.408290822780506,3
53,63,6.399464527912934,3
53,64,7.2872231181718155,3
53,65,7.966799564968977,3
53,66,8.40348192140837,3
53,67,8.737051927619794,3
53,68,9.222908696970654,3
53,69,9.91889667032881,3
53,70,10.792689482258703,3
53,71,11.548014478519757,3
53,72,11.806173725402319,3
53,73,11.322249927563734,3
53,74,10.51705365716573,3
53,75,9.612948407639971,3
53,76,8.166863774917996,3
53,77,6.216032582895636,3
53,78,4.911279268406465,3
53,79,4.825698056828108,3
53,80,5.299963399152954,3
53,81,5.418028418011066,3
53,82,4.9533741759542,3
53,83,3.8362231259927024,3
53,84,2.754443934595335,3
53,85,2.395728753660971,3
53,86,3.4007811702757715,3
53,87,5.725516383436924,3
53,88,9.244529603853126,3
53,89,13.855966990839658,3
53,90,19.431688285025675,3
53,91,25.720609940525097,3
53,92,31.657887919398124,3
53,93,36.08358457138692,3
53,94,38.2904331812276,3
53,95,38.10349315732216,3
53,96,36.01166247617261,3
53,97,32.569977810987645,3
53,98,28.00840298889028,3
53,99,22.60650924143152,3
53,100,17.297752314862432,3
54,9,1.840874742614965,3
54,10,2.0468190819623087,3
54,11,1.743900212465913,3
54,12,1.095881223045839,3
54,13,0.4269701725928067,3
54,14,0.18278322258358334,3
54,15,0.31563917825278504,3
54,16,0.6123015272197737,3
54,17,0.8870476391479566,3
54,18,1.144805811451503,3
54,19,1.3333683166496744,3
54,20,1.5714839646308656,3
54,21,1.7766493130917453,3
54,22,1.847500810971394,3
54,23,1.806972884307635,3
54,24,1.728403596437954,3
54,25,1.7140649827783674,3
54,26,1.7352553481761879,3
54,27,1.6869401621304443,3
54,28,1.5421156145565058,3
54,29,1.3458463468018256,3
54,30,1.142612540528123,3
54,31,0.9789534538040577,3
54,32,0.868369186201993,3
54,33,0.8043893404542773,3
54,34,0.7473056430102806,3
54,35,0.6768252632808897,3
54,36,0.5835049476045487,3
54,37,0.48277795762497927,3
54,38,0.4241333443001585,3
54,39,0.4226745907709636,3
54,40,0.46997996162652167,3
54,41,0.5344360264238168,3
54,42,0.5939917003604985,3
54,43,0.6176162585288315,3
54,44,0.608636119471537,3
54,45,0.576124863001115,3
54,46,0.5360255096244726,3
54,47,0.4921257816749731,3
54,48,0.43067041179704085,3
54,49,0.3549097899985165,3
54,50,0.2777473737095574,3
54,51,0.22283421864046887,3
54,52,0.2225736411850864,3
54,53,0.2797804242418917,3
54,54,0.36911007759409425,3
54,55,0.4528962583777944,3
54,56,0.5188795310627898,3
54,57,0.6098950869212335,3
54,58,0.8075091357341531,3
54,59,1.19787283490873,3
54,60,1.7878919161364626,3
54,61,2.541668820029299,3
54,62,3.367248480440421,3
54,63,4.093638857393304,3
54,64,4.932745533052601,3
54,65,5.790077150345037,3
54,66,6.703004542778582,3
54,67,7.8004973881192,3
54,68,8.95193506687772,3
54,69,9.982979803531293,3
54,70,10.808651751811873,3
54,71,11.153017965034017,3
54,72,11.178163619816306,3
54,73,11.072827201448549,3
54,74,11.013117714514545,3
54,75,9.912360248190918,3
54,76,7.643710876621,3
54,77,4.986061518493502,3
54,78,3.7281990574928616,3
54,79,4.003502210553816,3
54,80,5.257337268418434,3
54,81,6.36686313363287,3
54,82,6.112796356480975,3
54,83,4.6108907927542475,3
54,84,2.6856874071750103,3
54,85,1.8140095357500519,3
54,86,2.632806892054672,3
54,87,5.027577220087584,3
54,88,8.673032400691902,3
54,89,13.343497031179082,3
54,90,18.778429069043355,3
54,91,24.245485448570612,3
54,92,28.856201404275787,3
54,93,32.050762065477606,3
54,94,33.55452723400262,3
54,95,33.237521010517,3
54,96,31.701962760441074,3
54,97,29.04329944692109,3
54,98,25.649618212051767,3
54,99,21.5668073380043,3
54,100,17.034606247530316,3
55,9,1.4483533704914424,3
55,10,1.6070731497047153,3
55,11,1.3918465541262406,3
55,12,0.9499700462209651,3
55,13,0.45476840118676,3
55,14,0.1490664454041699,3
55,15,0.1846452278874091,3
55,16,0.4301506090944795,3
55,17,0.7335734309189099,3
55,18,1.0146975407862324,3
55,19,1.3531478766389218,3
55,20,1.7244125701197994,3
55,21,1.9982335073955697,3
55,22,2.1087841309863813,3
55,23,2.0630866283130085,3
55,24,1.947658405149123,3
55,25,1.815085168815167,3
55,26,1.6740384777756898,3
55,27,1.5495746806311566,3
55,28,1.4469175849065132,3
55,29,1.3832101286241547,3
55,30,1.3257385699239896,3
55,31,1.265217077837371,3
55,32,1.1736326627593479,3
55,33,1.064032887599239,3
55,34,0.9481870849216106,3
55,35,0.8321486412120138,3
55,36,0.7182520131528644,3
55,37,0.6193831059815053,3
55,38,0.5389930649892738,3
55,39,0.48778810351154445,3
55,40,0.4675232873215533,3
55,41,0.4662515925890785,3
55,42,0.47169618514825007,3
55,43,0.4752252880790681,3
55,44,0.4684989697882885,3
55,45,0.45675425518199814,3
55,46,0.4482052909864225,3
55,47,0.44035852493322675,3
55,48,0.4350003345841151,3
55,49,0.42921400709086277,3
55,50,0.4178248755322463,3
55,51,0.3814943642170795,3
55,52,0.32507258000774086,3
55,53,0.27328528570706295,3
55,54,0.281600874461222,3
55,55,0.38209480708940446,3
55,56,0.5857327337484916,3
55,57,0.827576283103572,3
55,58,1.0907423808761771,3
55,59,1.3838197752394545,3
55,60,1.851370649581669,3
55,61,2.5822496569132087,3
55,62,3.563039901715586,3
55,63,4.699027969227258,3
55,64,5.806957287073194,3
55,65,6.823211659209375,3
55,66,7.775831656070722,3
55,67,8.62618183648363,3
55,68,9.424861812145936,3
55,69,10.190774247881347,3
55,70,10.663545145752112,3
55,71,10.866070222584389,3
55,72,10.919948775026903,3
55,73,10.834471621081152,3
55,74,10.982861514171937,3
55,75,11.183793985177882,3
55,76,10.165529193420591,3
55,77,7.780345821145682,3
55,78,4.982632925368327,3
55,79,3.2195648484407497,3
55,80,2.966534259146053,3
55,81,3.738551266637052,3
55,82,4.584557076051727,3
55,83,4.508790089482645,3
55,84,3.4710004417219618,3
55,85,2.414382472743699,3
55,86,2.2955544196624773,3
55,87,3.654262990177725,3
55,88,6.497882954969331,3
55,89,10.607392867842675,3
55,90,15.922593126239166,3
55,91,22.066606396342227,3
55,92,28.538824525157054,3
55,93,34.14282842381183,3
55,94,38.20618699052978,3
55,95,40.37083466918489,3
55,96,40.29610400498385,3
55,97,38.393225113759435,3
55,98,34.40327594773838,3
55,99,28.546860367408915,3
55,100,21.769445904902586,3
56,9,1.4670093285790575,3
56,10,1.4596074909133698,3
56,11,1.188180471913392,3
56,12,0.8437525784968823,3
56,13,0.5956732427407041,3
56,14,0.7394712580266697,3
56,15,1.1043949505736268,3
56,16,1.4753419204546536,3
56,17,1.7435400162409285,3
56,18,1.9580745772731458,3
56,19,2.1872754267894394,3
56,20,2.332387327941762,3
56,21,2.3672864139739715,3
56,22,2.3122567026848553,3
56,23,2.2386654941736386,3
56,24,2.205696666213471,3
56,25,2.1787987190168,3
56,26,2.1366610667170107,3
56,27,2.0555797760694925,3
56,28,1.9341857430933047,3
56,29,1.797348176745732,3
56,30,1.6579525065157266,3
56,31,1.520027590876204,3
56,32,1.3893784597444765,3
56,33,1.26659926661383,3
56,34,1.14290792971449,3
56,35,1.017724032833098,3
56,36,0.8979520909305279,3
56,37,0.7922190300634555,3
56,38,0.7025882716730724,3
56,39,0.6327372688430292,3
56,40,0.5872028692930817,3
56,41,0.5619677391678185,3
56,42,0.5569198967120905,3
56,43,0.5598377907456901,3
56,44,0.5319077761335544,3
56,45,0.46824421565123236,3
56,46,0.3747940305763172,3
56,47,0.3076413240372243,3
56,48,0.3069561812957669,3
56,49,0.359616515959283,3
56,50,0.4163083024943021,3
56,51,0.4793733104192076,3
56,52,0.5459854710684456,3
56,53,0.6446254137871587,3
56,54,0.7829147232676071,3
56,55,0.9473670838252635,3
56,56,1.140071352894586,3
56,57,1.351059797812809,3
56,58,1.6133254562906998,3
56,59,1.9900304917317917,3
56,60,2.570881347437948,3
56,61,3.4020457215873647,3
56,62,4.420411927209735,3
56,63,5.670159447771495,3
56,64,6.998222334906924,3
56,65,8.222800997254218,3
56,66,9.47610504977367,3
56,67,10.49638175883864,3
56,68,11.347724229968923,3
56,69,12.198613952852806,3
56,70,12.893578633655828,3
56,71,13.528860331872133,3
56,72,13.23596644547854,3
56,73,11.677840660144325,3
56,74,9.580853163385866,3
56,75,7.538043481220766,3
56,76,6.168543756348041,3
56,77,4.8834222119109505,3
56,78,3.7143879829178346,3
56,79,3.621584017369954,3
56,80,4.899545692376565,3
56,81,6.518411578520006,3
56,82,7.3476188458045835,3
56,83,6.670069010661881,3
56,84,5.110537868724811,3
56,85,3.800450113133133,3
56,86,3.6212276760533424,3
56,87,4.68967790909076,3
56,88,6.866107645749705,3
56,89,10.057992321097808,3
56,90,14.094848599926122,3
56,91,18.70524238926832,3
56,92,23.017814111533458,3
56,93,26.654290912937032,3
56,94,29.241216674990838,3
56,95,30.44768311274636,3
56,96,30.435237544977884,3
56,97,28.86166371742621,3
56,98,26.053455067034836,3
56,99,22.256681396591635,3
56,100,17.431286287013716,3
57,9,0.851488776100411,3
57,10,0.9431995335496298,3
57,11,0.9508934207936862,3
57,12,1.0144415945586887,3
57,13,1.1967127277697145,3
57,14,1.365472914004505,3
57,15,1.4131338131142297,3
57,16,1.3339315140623875,3
57,17,1.2649662565178974,3
57,18,1.267640639106818,3
57,19,1.5122598180436808,3
57,20,1.9738641378302548,3
57,21,2.3663539479280766,3
57,22,2.559318528311358,3
57,23,2.4936638221928975,3
57,24,2.333439727859508,3
57,25,2.189877357408456,3
57,26,2.0842037942912257,3
57,27,2.0231042806459194,3
57,28,1.9896226119597804,3
57,29,1.9372973617772962,3
57,30,1.911971787245765,3
57,31,1.9256141365525454,3
57,32,1.9569747513226154,3
57,33,1.9611860784522386,3
57,34,1.8329239381991502,3
57,35,1.5918882898734807,3
57,36,1.3256983102506543,3
57,37,1.076541565325648,3
57,38,0.8858759295464456,3
57,39,0.7640476425990035,3
57,40,0.7246764638891217,3
57,41,0.7600397874212632,3
57,42,0.8291443377600469,3
57,43,0.8677655046415201,3
57,44,0.8420661860473143,3
57,45,0.7430015266425057,3
57,46,0.6166628542674387,3
57,47,0.49449435747529336,3
57,48,0.3936932700904209,3
57,49,0.2900878139529206,3
57,50,0.20972081916295757,3
57,51,0.22546163846039743,3
57,52,0.31773686831141734,3
57,53,0.44002754188579346,3
57,54,0.5816533590741648,3
57,55,0.7401306481077772,3
57,56,0.9516566085824483,3
57,57,1.2632194191181303,3
57,58,1.7608307693495626,3
57,59,2.5187390740456403,3
57,60,3.5271533309569674,3
57,61,4.749327104654654,3
57,62,5.964267649499603,3
57,63,7.221351137951343,3
57,64,8.383109786831984,3
57,65,9.447126418566418,3
57,66,10.323069067994256,3
57,67,11.050690025798705,3
57,68,11.481180489411626,3
57,69,11.887459636113997,3
57,70,12.328341153340489,3
57,71,12.720994468457034,3
57,72,12.886527209373059,3
57,73,12.596114011421772,3
57,74,11.598138193343624,3
57,75,10.236079369461322,3
57,76,8.082117212002183,3
57,77,5.555670373070013,3
57,78,4.053577583600092,3
57,79,4.383465362720338,3
57,80,5.922809655930798,3
57,81,7.7022133883210255,3
57,82,8.163980009985535,3
57,83,6.841738355021564,3
57,84,4.600023509253611,3
57,85,2.9877159005443756,3
57,86,3.0129091189133255,3
57,87,4.641528344407769,3
57,88,7.670260651581441,3
57,89,11.87487834443407,3
57,90,17.257685282078306,3
57,91,23.47212748531693,3
57,92,29.557690988082324,3
57,93,34.54517888160946,3
57,94,37.64579927786147,3
57,95,38.440707899456676,3
57,96,37.51142503806304,3
57,97,34.96531906846178,3
57,98,31.2809980363369,3
57,99,26.609925985277705,3
57,100,21.1665023335517,3
58,9,0.3860347059038294,3
58,10,0.7423434076560212,3
58,11,1.0326391450885997,3
58,12,1.1021042650037802,3
58,13,0.90547016504304,3
58,14,0.6552306627550425,3
58,15,0.6375439591998944,3
58,16,0.8102779487027313,3
58,17,1.009106675443321,3
58,18,1.1908003177507593,3
58,19,1.403977047079979,3
58,20,1.697479685216329,3
58,21,1.913074787856281,3
58,22,1.9597751931696679,3
58,23,1.8893328716325735,3
58,24,1.8057759636997688,3
58,25,1.760948647624112,3
58,26,1.7644702438920172,3
58,27,1.7197648821383154,3
58,28,1.6779468921880205,3
58,29,1.6165096266955636,3
58,30,1.5292822627602958,3
58,31,1.407683459932486,3
58,32,1.2697333252608523,3
58,33,1.139238061789076,3
58,34,1.0085684872843264,3
58,35,0.8754077822703364,3
58,36,0.7145712584232082,3
58,37,0.582329480064321,3
58,38,0.5015861307791457,3
58,39,0.4414868633025455,3
58,40,0.414095163759863,3
58,41,0.3902429810008505,3
58,42,0.35749451055990006,3
58,43,0.3306181330405359,3
58,44,0.3226527855178399,3
58,45,0.33996276805199377,3
58,46,0.35722903414175006,3
58,47,0.34838777725956316,3
58,48,0.3071557228486424,3
58,49,0.2743104858875926,3
58,50,0.28082170405093654,3
58,51,0.3130600084783091,3
58,52,0.3688683072262607,3
58,53,0.45110035278208355,3
58,54,0.55798176720639,3
58,55,0.6614216615305915,3
58,56,0.741841840286273,3
58,57,0.8285853865894995,3
58,58,0.9655739700823872,3
58,59,1.2066316117496902,3
58,60,1.6103293722343008,3
58,61,2.2607605997914884,3
58,62,3.2145932950832345,3
58,63,4.4950646867964075,3
58,64,5.948537161636248,3
58,65,7.277577695368999,3
58,66,8.43137588612843,3
58,67,9.365044468647186,3
58,68,9.866126873517514,3
58,69,9.97933563779511,3
58,70,9.977051390783704,3
58,71,10.169062728038075,3
58,72,10.439034616178663,3
58,73,11.08744557942934,3
58,74,11.715261043545132,3
58,75,11.930034560895397,3
58,76,11.705940408755358,3
58,77,10.31127241634079,3
58,78,8.049687485525032,3
58,79,5.97021630335858,3
58,80,5.2145661834557195,3
58,81,5.222633847245632,3
58,82,5.189643829159976,3
58,83,4.949686687577396,3
58,84,4.338514765036909,3
58,85,3.472922045381059,3
58,86,2.6822027207539394,3
58,87,2.9759052283049905,3
58,88,4.817201932709259,3
58,89,8.05302029410832,3
58,90,12.54892857090485,3
58,91,18.06290936240541,3
58,92,24.486974653969344,3
58,93,30.634573579181065,3
58,94,35.594619120883635,3
58,95,38.690739687329334,3
58,96,39.53124536503323,3
58,97,38.411595639759064,3
58,98,35.51060310801373,3
58,99,30.83807158947822,3
58,100,24.804535392613214,3
59,9,0.9965753379213312,3
59,10,1.0313369969897428,3
59,11,0.8119738756502283,3
59,12,0.5246180911856778,3
59,13,0.30142645714023514,3
59,14,0.3481750053183606,3
59,15,0.5954055057715493,3
59,16,0.8754871107645664,3
59,17,1.0877602637951844,3
59,18,1.313453093989075,3
59,19,1.629389792626452,3
59,20,1.9690805378068155,3
59,21,2.2990083685901754,3
59,22,2.570606972733456,3
59,23,2.750726072453135,3
59,24,2.802000464211871,3
59,25,2.7249055997246523,3
59,26,2.5585154594392296,3
59,27,2.370807880847369,3
59,28,2.159895707904454,3
59,29,1.906891071748128,3
59,30,1.6045488967213661,3
59,31,1.302444818337031,3
59,32,1.0108995444955444,3
59,33,0.7637848826652912,3
59,34,0.5757054610201,3
59,35,0.44776737075597467,3
59,36,0.3838593427356138,3
59,37,0.37571419218644964,3
59,38,0.3936825819252203,3
59,39,0.4301241828431053,3
59,40,0.48447554400419507,3
59,41,0.5333428415656598,3
59,42,0.547460386350832,3
59,43,0.5200595950612337,3
59,44,0.46885820490631763,3
59,45,0.41696021031163644,3
59,46,0.38556060365612355,3
59,47,0.39035392219313825,3
59,48,0.4296853768745853,3
59,49,0.48418393147147587,3
59,50,0.5137403536262569,3
59,51,0.5014269316814449,3
59,52,0.47177984133293643,3
59,53,0.4674160637840883,3
59,54,0.5243082562338015,3
59,55,0.649339042209135,3
59,56,0.8206509854508057,3
59,57,1.0619736397848087,3
59,58,1.426552973822672,3
59,59,1.992477307714353,3
59,60,2.861855693292326,3
59,61,4.106583568546898,3
59,62,5.65794173343155,3
59,63,7.424788707026726,3
59,64,9.048741894430712,3
59,65,10.657971722115864,3
59,66,12.074012203461951,3
59,67,13.14431411767967,3
59,68,14.089427811672618,3
59,69,14.950874607265451,3
59,70,15.719693746612906,3
59,71,16.39213711285949,3
59,72,16.441190423270367,3
59,73,15.59387950766333,3
59,74,13.854927894720316,3
59,75,11.806172716974087,3
59,76,10.076674436690928,3
59,77,8.170326658879576,3
59,78,6.3557252834442775,3
59,79,5.915841366580656,3
59,80,7.212985705239161,3
59,81,9.354028503651907,3
59,82,10.37381423193446,3
59,83,9.233127684813876,3
59,84,6.662778236665722,3
59,85,4.188587497829024,3
59,86,3.427740489209078,3
59,87,4.65785659673026,3
59,88,7.548232186194469,3
59,89,11.678484688470954,3
59,90,16.947475021414373,3
59,91,22.801931572434135,3
59,92,28.67370045296847,3
59,93,33.49503075215674,3
59,94,36.448915421482425,3
59,95,37.15311328984706,3
59,96,35.807700232244116,3
59,97,32.80333367843558,3
59,98,28.672075766899475,3
59,99,23.558630057630868,3
59,100,17.919206652588844,3
60,9,1.5243986734567698,1
60,10,1.7428696129484416,1
60,11,1.7489582442481677,1
60,12,1.7907344814559054,1
60,13,2.10277413819895,1
60,14,2.3914432050941645,1
60,15,2.307838326697182,1
60,16,1.8123863979708525,1
60,17,1.1217498892454287,1
60,18,0.5966733188904667,1
60,19,0.23346108436782176,1
60,20,0.11211278472204055,1
60,21,0.2768283403372714,1
60,22,0.6447496690861884,1
60,23,0.9913453822457574,1
60,24,1.2747948034481056,1
60,25,1.3800288497512851,1
60,26,1.375026124299814,1
60,27,1.2635887651568032,1
60,28,1.1338021648297272,1
60,29,1.0101001262644023,1
60,30,0.9065032359328993,1
60,31,0.8326755344065361,1
60,32,0.793242208893125,1
60,33,0.7890388384886518,1
60,34,0.8175694084611904,1
60,35,0.8700631712569764,1
60,36,0.9331073188158693,1
60,37,0.9901910305072309,1
60,38,1.0296250016682476,1
60,39,1.042311269086326,1
60,40,1.0260229053877186,1
60,41,0.9875898135689937,1
60,42,0.9411537004810376,1
60,43,0.9026643181248752,1
60,44,0.8835703282198767,1
60,45,0.8858083797193437,1
60,46,0.9140581715494741,1
60,47,0.9347744950053097,1
60,48,0.9318248714583366,1
60,49,0.8798733502959382,1
60,50,0.7893922995083281,1
60,51,0.7002957633738155,1
60,52,0.6858487450936052,1
60,53,0.8248525452403882,1
60,54,1.190485888881288,1
60,55,1.8421927529643498,1
60,56,2.8372493050820617,1
60,57,4.212987075414047,1
60,58,5.785812906783244,1
60,59,7.307213780684915,1
60,60,8.430379176453403,1
60,61,9.224258391123861,1
60,62,9.838874415704504,1
60,63,10.29226582410442,1
60,64,10.64627822543535,1
60,65,10.836925792828646,1
60,66,10.756803592630401,1
60,67,9.966672805383912,1
60,68,8.34605864256071,1
60,69,6.181183553272796,1
60,70,4.519460122975387,1
60,71,4.312569645014505,1
60,72,5.329057459557701,1
60,73,5.09340915533485,1
60,74,3.024627437250699,1
60,75,0.5908511573525258,1
60,76,0.30936507913824857,1
60,77,2.0634066209477213,1
60,78,4.652047490157606,1
60,79,6.355911244534979,1
60,80,5.894700616309395,1
60,81,3.7334735863559834,1
60,82,1.2406697050182909,1
60,83,0.2234302156237183,1
60,84,1.1584610678678835,1
60,85,3.9164751470336996,1
60,86,8.365197357499214,1
60,87,14.376032505288832,1
60,88,21.782838563449722,1
60,89,29.723935009189507,1
60,90,37.11660701429403,1
60,91,42.77066471067514,1
60,92,46.39115050169858,1
60,93,48.13774077533954,1
60,94,48.71716974217814,1
60,95,48.32534591524568,1
60,96,46.40222309286137,1
60,97,42.59013632374659,1
60,98,36.695876294444375,1
60,99,29.234653911105465,1
60,100,21.65157824287652,1
61,9,2.4014746288859694,1
61,10,2.034570604306147,1
61,11,1.5795144252987892,1
61,12,1.2844516624892628,1
61,13,1.1938621063847301,1
61,14,1.1446710127783102,1
61,15,1.0642964899098706,1
61,16,0.8597687888485186,1
61,17,0.5717824638504042,1
61,18,0.24756577563313453,1
61,19,0.08274618258747311,1
61,20,0.22199212151476128,1
61,21,0.6334802679036495,1
61,22,1.0653729768818743,1
61,23,1.3715133908805657,1
61,24,1.512584443988832,1
61,25,1.5839981333099649,1
61,26,1.662466578482612,1
61,27,1.6782966400898076,1
61,28,1.6103117092289578,1
61,29,1.4824230090635269,1
61,30,1.3299039542943778,1
61,31,1.1790638386866474,1
61,32,1.0326479776829802,1
61,33,0.9094595151307225,1
61,34,0.82358843202884,1
61,35,0.7744808515423964,1
61,36,0.7571898647467895,1
61,37,0.7688670188953766,1
61,38,0.8016934459738508,1
61,39,0.849210508231811,1
61,40,0.9014458224979279,1
61,41,0.9541690052163401,1
61,42,1.0030480043025987,1
61,43,1.0469337039125028,1
61,44,1.0898016143490759,1
61,45,1.131140346224293,1
61,46,1.1486144941105363,1
61,47,1.148843959494387,1
61,48,1.1469860112859502,1
61,49,1.1149323892964687,1
61,50,1.0537756858666039,1
61,51,0.9434857999605427,1
61,52,0.7924315711301685,1
61,53,0.6468263876081772,1
61,54,0.5672906168096027,1
61,55,0.7156527110882149,1
61,56,1.2071764843837924,1
61,57,2.1533506767248998,1
61,58,3.5424697526902715,1
61,59,5.248413147079648,1
61,60,6.913523248140732,1
61,61,8.307857244336553,1
61,62,9.197025242975796,1
61,63,9.913002687028493,1
61,64,10.42337202187365,1
61,65,10.838410908962441,1
61,66,11.15367097971246,1
61,67,11.205483850910863,1
61,68,10.965373260330704,1
61,69,10.156862686309534,1
61,70,8.74476025181658,1
61,71,8.0122830554457,1
61,72,6.8493716787106065,1
61,73,5.642916799671225,1
61,74,3.8270444603518063,1
61,75,1.3538643393218674,1
61,76,0.8065024329391055,1
61,77,3.167251597769376,1
61,78,6.678087515109136,1
61,79,8.827419876241855,1
61,80,8.905670340704933,1
